,APOGEE_ID,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68u,age_68l,ageErr,logAge,logAgeErr,distKpc,distKpc_68u,distKpc_68l,distErrKpc,logDistKpc,logDistKpcErr
1143,2M19215572+3722208,2051076823513715200,2.587092161178589,4590.7802734375,0.007668677717447281,0.19979603588581085,-0.07917360961437225,0.382443368434906,11.310977935791016,11.969913482666016,10.557982444763184,9.569000244140623,8.998000144958496,8.835000038146973,0.049447216093540185,65.58760833740234,0.010399088263511658,0.02480025589466095,0.02346396818757057,0.03588762506842613,0.00042907901550703903,0.002055975728065817,0.0009202208284120328,0.02199999988079071,0.017999999225139618,0.017999999225139618,8.4628,10.1116,7.2677,1.4219499999999998,0.9275140773842177,0.0717114446308238,0.9398714,0.9516584000000001,0.9285386,0.011559900000000027,-0.02693156564617089,0.005340561481727397
1311,2M19251780+4141239,2101721462958921216,2.767219066619873,4560.5703125,0.02745884284377098,0.4304679036140442,0.09144118428230286,0.3586421310901642,12.96469497680664,13.640308380126953,12.19379997253418,11.15999984741211,10.57699966430664,10.425999641418457,0.05137209594249725,72.89148712158203,0.009533924981951714,0.021009819582104683,0.022446151822805405,0.033185102045536034,0.00033705210291667953,0.0014593807520757454,0.0008183463453170782,0.02199999988079071,0.020999999716877937,0.01899999938905239,8.4288,10.8347,7.461,1.6868499999999995,0.9257657489456709,0.08100992536665312,1.8845477,1.9076073,1.8610156000000002,0.02329584999999997,0.2752071344014975,0.005369481043921515
2175,2M19425827+3956354,2076371260315683200,2.55307674407959,4678.58251953125,0.17080044746398926,-0.2617474496364593,0.06577925384044647,0.15376825630664825,13.292928695678713,13.937155723571776,12.531268119812012,11.475000381469727,10.875,10.75,0.06636066734790802,79.42147064208984,0.01643993705511093,0.032508231699466705,0.03844764083623886,0.05442648380994797,0.0001688555111878376,0.001387831190441391,0.0004979912952962627,0.023000000044703484,0.02199999988079071,0.014000000432133676,14.9387,18.4778,11.3501,3.5638499999999995,1.174312805819982,0.10582528709346906,2.0925473,2.1265576,2.058259,0.034149300000000035,0.3206752835813429,0.007088563713197159
1111,2M19210818+4424568,2126890379328919040,3.1313061714172363,4938.625,0.01201847568154335,-0.07273148745298386,-0.17143291234970093,0.3475070893764496,12.255594253540039,12.763245582580565,11.616207122802734,10.782999992370604,10.321000099182127,10.211999893188477,0.06836453080177307,98.7384033203125,0.014861000701785088,0.033575814217329025,0.04633072391152382,0.06263677775859833,0.0001294935091844529,0.001511614161010533,0.0005761853004337957,0.02500000037252903,0.017999999225139618,0.014000000432133676,4.6151,5.8187,3.6821,1.0682999999999998,0.6641811157579595,0.09936519368883497,1.0220732,1.0382153,1.0080916,0.01506185000000005,0.009482000708331178,0.006393714373581353
2776,2M19554430+4637264,2085505075200249728,2.700016498565674,4964.71435546875,0.017182722687721252,0.10533100366592407,-0.19514083862304688,0.4153291583061218,12.50171184539795,13.139751434326172,11.755637168884276,10.720000267028807,10.211000442504883,10.079999923706056,0.043273113667964935,86.08819580078125,0.011570343747735023,0.03192916139960289,0.036712702363729484,0.052680380642414086,0.00020131402565404244,0.0016467095595096293,0.0008107290537961998,0.020999999716877937,0.029999999329447743,0.01899999938905239,2.2778,2.9099,1.8836,0.51315,0.3575155886150968,0.09444469137489336,1.3422121,1.3629607,1.3223606,0.020300050000000056,0.1278211496490591,0.0065667162893686066
1441,2M19275130+4406355,2126166557082817152,2.7831642627716064,4885.84375,0.06405189633369446,-0.33884450793266296,-0.1611783802509308,0.4105116426944733,12.356807708740234,12.905369758605955,11.67852020263672,10.76200008392334,10.276000022888184,10.156000137329102,0.06218794733285904,79.63189697265625,0.015932384878396988,0.039063088595867164,0.0432499498128891,0.06236249580979347,0.00014171206950575055,0.0014057910779119442,0.0005949417798789548,0.020999999716877937,0.01899999938905239,0.016000000759959217,4.1792,5.3076,3.3205,0.99355,0.6210931552589611,0.10184735042118287,1.525522,1.5505425,1.5011702,0.02468615,0.18341847511163306,0.007026870037993725
1762,2M19345356+4009298,2053264916071541760,2.5637366771698,4677.369140625,0.03222941607236862,-0.024903064593672752,-0.08100641518831253,0.3562906086444855,12.69115161895752,13.339497566223145,11.933917045593262,10.937000274658203,10.336999893188477,10.211999893188477,0.06170690804719925,79.75942993164062,0.013748780824244022,0.028551725670695305,0.03347785398364067,0.04770304262638092,0.00018931044614922682,0.000992196921061339,0.000780020507836765,0.020999999716877937,0.019999999552965164,0.017999999225139618,8.3047,12.6544,6.8391,2.9076500000000003,0.9193239485637144,0.13362130212374854,1.6772549,1.7158855000000002,1.6388151999999998,0.03853515000000005,0.22459906931514664,0.009979160446832738
1993,2M19395308+4009226,2076484368263708160,2.571171522140503,4564.9248046875,0.10867539793252944,0.01820253953337669,0.06126652657985687,0.2509975433349609,12.950767517089846,13.61895751953125,12.179323196411133,11.140000343322754,10.49899959564209,10.369000434875488,0.052562586963176734,64.90273284912111,0.012009472586214542,0.026922630146145817,0.025671398267149925,0.03905712813138962,0.00035449971575785,0.0012273451826605444,0.00064155204496541,0.019999999552965164,0.019999999552965164,0.017000000923871994,12.535,14.7312,10.3514,2.1899,1.0981243382942354,0.07661951741995299,1.7563288000000001,1.7802783,1.7339636999999999,0.023157299999999964,0.24460582287901755,0.005723948399238274
1627,2M19314334+4805497,2128874070103734400,2.45465087890625,4488.0908203125,0.0842447578907013,0.14913028478622434,0.05759291350841522,0.3107569217681885,11.997980117797852,12.653404235839846,11.242490768432617,10.194000244140623,9.626999855041504,9.498000144958496,0.049682673066854484,61.73225402832031,0.010826517827808857,0.024041960015892986,0.0220267865806818,0.03401494771242142,0.00021899912045819647,0.0017186242161526533,0.0008260284275229957,0.020999999716877937,0.017999999225139618,0.016000000759959217,11.3354,15.1107,8.414,3.34835,1.0544368499788728,0.12714103786230355,1.3095454,1.3351224,1.2838081000000001,0.02565715,0.11712055936888395,0.008510485430537937
1632,2M19315108+4237154,2077800831583487104,2.8203706741333012,4852.97607421875,0.0023780129849910736,-0.09280486404895782,-0.1935994029045105,0.3811706304550171,10.351740837097168,10.891498565673828,9.695137977600098,8.817999839782715,8.329000473022461,8.232000350952147,0.056740853935480125,77.4771957397461,0.013109791092574595,0.03361374139785766,0.035923242568969734,0.05258942395448685,0.00044103870179945664,0.0006820086522307811,0.000980263226155742,0.020999999716877937,0.024000000208616257,0.014999999664723871,1.8152,2.3168,1.4464,0.43520000000000014,0.2589244828768795,0.10230006569288244,0.8082254,0.8213013000000001,0.7941088000000001,0.013596249999999995,-0.09246750515976232,0.007311250762519088
1074,2M19202329+4901222,2129586145620746880,2.4151451587677,4534.10791015625,0.0297783724963665,0.043679721653461456,-0.033016134053468704,0.26171985268592834,11.428781509399414,12.081222534179688,10.68012523651123,9.696000099182127,9.064000129699707,8.930000305175781,0.051883209496736526,63.66008758544922,0.011769778095185757,0.02610098570585251,0.02455463632941246,0.037535618990659714,0.0002635437841413957,0.0013668266119537529,0.0010259314493699099,0.027000000700354576,0.028999999165534977,0.019999999552965164,9.5979,13.0852,7.1614,2.9619,0.9821762207293016,0.13089121652686725,1.1949104,1.2203412,1.1690413999999998,0.025649900000000003,0.07733534106283943,0.009325691189148085
2542,2M19493505+4735431,2086404097755841408,2.9522888660430913,4712.1484375,0.020991772413253784,0.2279984652996063,-0.03578105568885803,0.2524149417877197,13.109280586242676,13.715579986572266,12.3833646774292,11.423999786376953,10.850000381469727,10.741999626159668,0.05403462797403336,76.94078826904297,0.010844037868082523,0.02570686675608158,0.028094727545976642,0.04108186438679695,0.00027098975890038624,0.002273539398101043,0.0007516865241630201,0.023000000044703484,0.04100000113248825,0.1289999932050705,10.502,13.3356,8.2928,2.5214,1.0212720139510385,0.1031556844499617,1.4665091000000001,1.4940162,1.4404556999999998,0.026780250000000026,0.16628476221430266,0.007927700104883681
2029,2M19404372+3830503,2049134982905799552,2.734729051589966,4832.86767578125,-0.006407396867871285,0.035978786647319794,-0.20540472865104675,0.4655552804470062,10.984001159667967,11.55514907836914,10.29293727874756,9.373000144958496,8.847000122070312,8.743000030517576,0.054064862430095666,76.25482177734375,0.011837792582809923,0.031026672571897507,0.032520294189453125,0.04800131171941757,0.00022950011226763325,0.0010964882402830778,0.0008200886319786883,0.023000000044703484,0.019999999552965164,0.02199999988079071,2.122,2.7663,1.6788,0.5437500000000001,0.32674537956532185,0.10845015810129302,1.0246247000000002,1.0434873,1.0065374,0.01847494999999998,0.01056482093755687,0.007828625555180355
2852,2M19583851+4418403,2076114902298991232,2.5818724632263184,4893.57763671875,0.0014431383460760114,0.04865378886461258,-0.21690896153450007,0.4639410376548767,19.085350036621094,18.40900230407715,17.07852554321289,10.027999877929688,9.531999588012695,9.38599967956543,0.041638560593128204,79.07182312011719,0.011718632653355598,0.03189295902848244,0.03412474319338798,0.050044864416122437,0.0056299291943323615,0.18507655031868409,0.10293854754205356,0.02500000037252903,0.032000001519918435,0.019999999552965164,1.5406,1.6027,1.4788,0.06195000000000006,0.18768989352518398,0.017471397513573017,1.5329142999999998,1.5469857,1.5220186000000002,0.012483549999999923,0.1855178756127089,0.003533169691156482
2196,2M19431642+3909149,2073194187106952320,2.94576358795166,4759.80322265625,0.02168950065970421,0.2118537425994873,-0.027686476707458496,0.39686650037765503,19.229969024658203,18.885868072509766,17.70607566833496,11.01200008392334,10.48900032043457,10.35099983215332,0.05622430890798569,81.5703125,0.011222834698855877,0.02647869288921356,0.03052109479904175,0.043875779956579215,0.005636132106461854,0.12174116056172303,0.08178672863037251,0.020999999716877937,0.020999999716877937,0.012000000104308128,8.4491,10.6559,6.6834,1.9862500000000003,0.9268104502691612,0.10129634094564156,1.2305578,1.2513421,1.2119924000000002,0.019674849999999997,0.0901020175768238,0.006938079819264455
2235,2M19435904+4246388,2077243482270732288,2.339656352996826,4596.04736328125,0.009905453771352768,-0.11862165480852127,-0.11022386699914932,0.2432161569595337,9.53453540802002,10.152026176452637,8.817242622375488,7.826000213623048,7.238999843597412,7.118000030517577,0.05540082231163978,66.40081024169922,0.013384783640503885,0.029476687312126163,0.028794456273317337,0.04337763041257858,0.00028933299080158287,0.0011555240558636106,0.0008968795065478207,0.020999999716877937,0.020999999716877937,0.016000000759959217,4.8728,6.8362,3.4546,1.6908,0.6877785864933649,0.1482084956383095,0.6638835000000001,0.6815241,0.6470233,0.017250400000000013,-0.17790812506900053,0.011280648785062559
327,2M19015389+4319599,2105768760958468864,2.1906721591949463,4476.39111328125,0.10567264258861543,-0.1480843722820282,0.0064778774976730355,0.19284047186374664,12.299593925476074,12.946797370910645,11.550076484680176,10.52400016784668,9.934000015258787,9.81700038909912,0.055128104984760284,61.83026504516602,0.0137029392644763,0.027987612411379814,0.026262933388352398,0.04006288573145866,0.00015415839199062198,0.0015471912864706285,0.0007363046707931088,0.02199999988079071,0.02800000086426735,0.020999999716877937,12.2045,16.7841,8.4469,4.1686,1.0865199917262522,0.14910035282255846,1.9854999,2.0346458999999997,1.9355304,0.049557749999999935,0.2978698695265957,0.010844420374277295
442,2M19043746+4923085,2132047501180006272,3.123937129974365,4972.8837890625,0.2444895952939987,-0.8044102191925049,0.1083562970161438,-0.2758737206459045,12.014461517333984,12.468796730041506,11.414899826049805,10.654999732971193,10.180999755859377,10.092000007629396,0.07243131101131439,85.05425262451172,0.02182057686150074,0.0507938377559185,0.0603114515542984,0.08451027423143387,0.00015245700260568815,0.0015886500654282989,0.0007605299911128682,0.023000000044703484,0.02800000086426735,0.02199999988079071,14.5623,17.9838,11.6198,3.1819999999999995,1.1632299737697274,0.09484140551639676,0.7903566999999999,0.8015260999999999,0.7789326,0.011296750000000029,-0.1021768607612371,0.006208894212519307
2107,2M19414750+3903508,2076173382580412032,2.1930363178253174,4472.35595703125,0.05563434585928917,-0.004189886152744293,-0.0029287580400705338,0.3680722415447235,12.978407859802244,13.707353591918945,12.16519260406494,11.02299976348877,10.380000114440918,10.196000099182127,0.05323673784732818,62.5023307800293,0.01238518301397562,0.025766350328922268,0.024315008893609047,0.03711411356925965,0.00032357005373295783,0.0012174455026414677,0.0006438654531959465,0.020999999716877937,0.017999999225139618,0.010999999940395357,10.2146,14.982000000000001,6.9984,3.9918,1.0092213644883803,0.16528551568872413,2.7335604,2.812974,2.6576629,0.07765555000000017,0.4367286743852142,0.012332912097064249
1850,2M19365334+3812505,2052022059919650048,2.7096364498138428,4922.44287109375,-0.0020344331860542297,0.3459867835044861,-0.12240846455097197,0.56792151927948,12.618807792663574,13.232623100280762,11.892971992492676,10.928000450134276,10.387999534606934,10.256999969482422,0.038965605199337006,84.00875854492188,0.009614920243620872,0.02738998644053936,0.03060174733400345,0.044487863779067986,0.00015435668120344914,0.0011637347558712818,0.0005368799783689315,0.02199999988079071,0.016000000759959217,0.017999999225139618,0.9929,1.0349,0.8915,0.07169999999999999,-0.0030944893043338448,0.03238851971741614,2.1198392000000004,2.143939,2.101357,0.021290999999999942,0.3263029188526824,0.004356291730087808
832,2M19141724+4706053,2130805435296026880,3.141841411590576,4836.640625,-0.013279808685183523,0.19042161107063293,-0.13616545498371124,0.27724453806877136,12.698518753051758,13.252629280090332,12.024441719055176,11.14900016784668,10.604999542236328,10.519000053405762,0.05523411929607392,82.38789367675781,0.01110648550093174,0.028180824592709538,0.03202561289072037,0.04621129110455513,0.000184458496874651,0.0015130739808844054,0.0008524950819788213,0.020999999716877937,0.01899999938905239,0.010999999940395357,6.4682,8.0794,5.0699,1.50475,0.8107834400459756,0.10118985835207768,1.1486389,1.1654821000000002,1.1319834,0.016749349999999937,0.060183520084860616,0.006332774820482671
2307,2M19450279+3942250,2073307127570324224,2.6797690391540527,4765.01171875,0.06477572023868561,-0.2751345336437225,0.010537803173065186,0.1481097936630249,12.208974838256836,12.83584976196289,11.467663764953613,10.437000274658203,9.880999565124512,9.76200008392334,0.05985697358846664,73.88309478759766,0.01514984481036663,0.035261265933513634,0.037153441458940506,0.054488752037286765,0.0001620559673232158,0.0012311101016415638,0.0006873545122354496,0.02199999988079071,0.023000000044703484,0.014000000432133676,8.854,11.6106,6.8549,2.37785,0.9471395176428292,0.11442676983980593,1.3210795,1.3443336000000001,1.2967911,0.023771250000000008,0.12092895339985972,0.007818516094775019
2033,2M19404803+4008085,2076485678240859136,2.372831106185913,4580.68212890625,0.012354917824268341,0.0782313421368599,-0.08732369542121887,0.3745903074741364,12.466634750366213,13.153433799743652,11.685327529907227,10.58899974822998,9.979999542236328,9.836999893188477,0.05155909806489945,65.41027069091797,0.011451183818280695,0.02630782313644886,0.02508502081036568,0.03819990903139114,0.00017117459279902825,0.0010757968285435293,0.0006750640055086522,0.020999999716877937,0.01899999938905239,0.017999999225139618,3.6859,5.1862,2.665,1.2606000000000002,0.5665435484529643,0.1445760237372172,2.3140068,2.3711915,2.2568359,0.057177799999999925,0.3643646308465595,0.010733323932738709
1414,2M19271404+4512373,2126651995764371968,2.17180609703064,4653.435546875,0.08038794994354248,-0.3875250816345215,-0.032964050769805915,0.3754639625549317,13.39139461517334,14.023454666137695,12.643424987792967,11.628000259399414,11.0,10.895999908447266,0.07244008779525757,82.43673706054688,0.01882562413811684,0.03395065665245056,0.04265518859028816,0.05914197489619255,0.00022054072744803754,0.001541144103479608,0.0007585470405391259,0.020999999716877937,0.017000000923871994,0.016000000759959217,1.8937,3.1979,1.2604,0.96875,0.27731117917403003,0.20217824225287395,5.7925887000000005,6.0098644000000006,5.5782762,0.21579410000000007,0.7628726927210735,0.016182329632107362
1201,2M19231367+3814075,2052643352705304320,2.335010528564453,4618.18701171875,0.03960878774523735,-0.12832510471343994,-0.10077999532222748,0.3000270128250122,13.022639274597168,13.67668342590332,12.25946044921875,11.175999641418457,10.571999549865724,10.43000030517578,0.06353165209293365,77.20061492919922,0.014924786053597929,0.02918102964758873,0.03382803872227669,0.0483037643134594,0.00031283141869176134,0.0018017494237676512,0.0006052640258313867,0.02199999988079071,0.017999999225139618,0.017000000923871994,4.4166,6.0979,3.0549,1.5215,0.645088068115283,0.15009164978349634,3.1523383,3.2336879,3.0725574,0.08056524999999988,0.49863281856984293,0.011099048334771459
1499,2M19290307+4045358,2053573397800791040,2.702134370803833,4678.1015625,-0.045592620968818665,0.3156018853187561,-0.10069158673286438,0.52433842420578,12.132147789001465,12.74719524383545,11.410191535949707,10.458999633789062,9.871000289916992,9.755000114440918,0.048544492572546005,69.75093078613281,0.009570112451910973,0.02444012463092804,0.023940226063132286,0.03627752140164375,0.00017911529625602718,0.001511017189873565,0.000777331821721905,0.023000000044703484,0.02199999988079071,0.01899999938905239,2.9594,3.7573,2.2673,0.7449999999999999,0.4712036694702525,0.10968344223960108,1.5400151000000002,1.569604,1.5118197,0.02889215000000002,0.18752497915758412,0.008145048307791045
1760,2M19345080+4252450,2077775645895882752,2.670231580734253,4716.54833984375,0.23782746493816376,-0.4165760278701782,0.016214728355407715,0.15522274374961853,13.02194595336914,13.591218948364258,12.323412895202635,11.401000022888185,10.821000099182127,10.732000350952148,0.0711635947227478,82.52066802978516,0.01872943341732025,0.03601192310452461,0.04436988383531569,0.06184886768460274,0.0004120416704833652,0.0013778597352742672,0.0005641889252583353,0.020999999716877937,0.017000000923871994,0.016000000759959217,10.8309,13.9654,8.414,2.7757000000000005,1.0346645460799542,0.11002543584522352,1.810245,1.841054,1.7803276,0.030363200000000007,0.2577373566081158,0.007283301167467531
86,2M18492827+4715139,2119549116285467904,2.287226676940918,4565.5078125,0.06270115077495575,-0.17976616322994232,-0.04170708358287811,0.2459339201450348,11.970282554626465,12.602689743041992,11.23567008972168,10.232000350952148,9.598999977111816,9.494999885559082,0.05639532208442687,65.30947875976561,0.014049992896616459,0.02993548102676868,0.02909277193248272,0.04385903477668762,0.00019602097412252384,0.0025843716007589728,0.0009367185944519908,0.020999999716877937,0.019999999552965164,0.010999999940395357,8.8397,13.0283,6.212999999999999,3.40765,0.9464375262624628,0.16079319840254436,1.9657806,2.0160626,1.9093255,0.05336855000000003,0.2935350447644544,0.011812020140244685
1403,2M19265663+4214568,2101752730321408256,2.6537580490112305,4662.68505859375,0.03498518094420433,0.08390544354915619,0.024106010794639587,0.281639039516449,12.762754440307615,13.38707160949707,12.027647018432615,11.045000076293944,10.465999603271484,10.347999572753906,0.060654249042272575,80.75862121582031,0.012842678464949131,0.02658766508102417,0.03159517049789429,0.044915471225976944,0.00019643989933482156,0.001270416100469518,0.0007714642626599487,0.019999999552965164,0.017000000923871994,0.016000000759959217,10.9695,13.6529,8.414,2.6194500000000005,1.0401868324799288,0.1051112007939906,1.7703404999999999,1.7973031000000002,1.743813,0.02674504999999999,0.2480568048076392,0.006560706205510025
2845,2M19581293+4600436,2085278507087028352,2.674161195755005,5084.7158203125,-0.024523891508579254,-0.01978136971592903,-0.2723850905895233,0.4052349030971527,12.734442710876465,13.398332595825195,11.96147346496582,10.87399959564209,10.366000175476074,10.211999893188477,0.04859339445829392,94.87613677978516,0.012985255569219591,0.036385584622621536,0.045325469225645065,0.06327561289072038,0.00024034425762597955,0.0012666260985649824,0.0008249615051791893,0.027000000700354576,0.028999999165534977,0.020999999716877937,0.6872,0.9223,0.6391,0.1416,-0.1629168491768141,0.07965169554460971,1.9325506999999997,1.9697447,1.8945233,0.03761069999999995,0.28613089635046696,0.008454994866696902
1481,2M19284248+4356467,2125976238488396800,2.951427459716797,4844.421875,0.01466645859181881,0.04285752773284912,-0.0990503653883934,0.3940386176109314,12.574438095092773,13.162144660949707,11.86660099029541,10.916000366210938,10.376999855041504,10.262999534606934,0.05742941051721572,81.87442016601562,0.01234626118093729,0.030712518841028214,0.034861311316490166,0.05019913986325264,0.00017760287520429685,0.0012013261746435244,0.0006132732830776978,0.020999999716877937,0.017000000923871994,0.016000000759959217,7.3615,9.2398,5.6885,1.7756500000000002,0.8669663164228991,0.10533240419126416,1.2138616999999998,1.2334986000000001,1.1953633999999997,0.01906759999999997,0.08416920869284737,0.006819353284206381
777,2M19122811+4216241,2102492598564620672,2.6767802238464355,4977.0126953125,-0.027147918939590454,0.12880246341228485,-0.1856885701417923,0.4845714271068573,9.394305229187012,9.903703689575195,8.770299911499022,7.925000190734862,7.473000049591064,7.380000114440918,0.04201430082321167,82.96753692626953,0.010996218770742416,0.032034821808338165,0.035054266452789314,0.05109909176826477,0.0002634622814123855,0.0007891631929890508,0.0007764521122666236,0.026000000536441803,0.017000000923871994,0.024000000208616257,0.8724,0.9223,0.7665,0.07790000000000002,-0.05928434309333736,0.040180024723690616,0.5627287,0.5694842999999999,0.5575193,0.005982499999999959,-0.2497009346171509,0.004610924686466593
2005,2M19401271+4532481,2079985556887925632,3.106733798980713,4684.33203125,0.05903492867946625,0.37236252427101135,0.055079907178878784,0.3041979074478149,11.531108856201172,12.150928497314453,10.805109024047852,9.857999801635742,9.286999702453613,9.154000282287598,0.047076854854822166,69.08000183105469,0.009068611077964306,0.02385623008012772,0.022970220074057583,0.03502574563026428,0.0002527809646524215,0.0017090514852247107,0.0006767322690026668,0.019999999552965164,0.017999999225139618,0.012000000104308128,8.9375,11.0922,7.1105,1.99085,0.9512160548091372,0.09655877542304014,0.6559401,0.6660411,0.6460260999999999,0.010007499999999994,-0.18313581828780176,0.006625482592939394
1666,2M19323899+4104346,2077567906916332800,2.648850440979004,4713.13232421875,0.006979700177907944,-0.0007271692156791687,-0.13262435793876648,0.3968456387519837,11.644258499145508,12.24907112121582,10.926753044128418,9.930999755859377,9.38700008392334,9.265000343322754,0.05393615365028381,71.01426696777344,0.012188965454697607,0.029570749029517174,0.0297921821475029,0.04451504722237587,0.0002225789707988035,0.0011559985221842872,0.0005398046448201743,0.019999999552965164,0.01899999938905239,0.017000000923871994,6.9558,8.2191,4.5719,1.8235999999999997,0.8423470862482862,0.12736377091553386,1.2284448000000001,1.2552424,1.2064241999999998,0.024409100000000083,0.08935564629106428,0.008613780162171285
54,2M18474407+4613071,2119099175511487360,2.2497975826263428,4495.6708984375,0.20813454687595367,-0.2668907940387726,0.07495385408401489,0.21139785647392276,11.848130226135256,12.468515396118164,11.116006851196287,10.130999565124512,9.534000396728516,9.390999794006348,0.05764838308095933,62.78385925292969,0.01505581382662058,0.03015160746872425,0.028816254809498787,0.04361991584300995,0.00018880404337617843,0.00225931544021507,0.0016129654022256634,0.020999999716877937,0.019999999552965164,0.010999999940395357,15.9932,22.1242,11.6815,5.221349999999998,1.2039353682677791,0.13868448123362287,1.5061687,1.5423957,1.4740084,0.03419365000000005,0.17787361819659114,0.009847923669669287
2488,2M19483148+4406582,2078914327626753152,2.4947035312652592,4614.296875,0.17327839136123654,-0.21521365642547607,0.0458894670009613,0.17069748044013974,13.047062873840332,13.730712890625,12.255841255187988,11.159000396728516,10.5600004196167,10.40999984741211,0.061894107609987266,72.78170776367188,0.015304303728044031,0.03087062761187553,0.03359270095825195,0.0488533042371273,0.0003776600847416045,0.0018194035867635796,0.0007745249446244884,0.02199999988079071,0.01899999938905239,0.016000000759959217,10.8681,13.444,7.6736,2.8852,1.0361536258121384,0.12176467335735205,1.8632776999999998,1.8988406999999998,1.8307118000000002,0.03406444999999997,0.270277586291784,0.007934275521629591
1287,2M19245639+4834487,2129347517238702208,2.5751073360443115,4715.19091796875,0.08034582436084747,-0.2943696975708008,-0.045904546976089484,0.13715244829654696,11.621871948242188,12.19558811187744,10.928329467773438,10.02299976348877,9.44200038909912,9.32699966430664,0.059882495552301414,71.73845672607422,0.015383490361273287,0.03463798388838768,0.035915538668632514,0.05293156206607818,0.0001983278027417601,0.001187573707612799,0.0007423215768731506,0.020999999716877937,0.027000000700354576,0.020999999716877937,9.0373,10.8351,7.1945,1.8203000000000005,0.9560386992533492,0.08891615348323345,1.3200431,1.3401347,1.3016675,0.019233600000000024,0.1205881113472057,0.0063241954790849994
1667,2M19324244+4226165,2077784235829076736,2.7657952308654785,4801.341796875,0.013013429939746857,-0.04766489192843437,-0.07489582896232605,0.2830831706523895,12.549534797668455,13.146624565124512,11.836461067199707,10.916000366210938,10.371000289916992,10.24899959564209,0.05568638816475868,75.30866241455078,0.012688190676271915,0.031843382865190506,0.03342494741082192,0.04925355687737465,0.00017221098899899978,0.0014114763806305495,0.0008189226559851548,0.01899999938905239,0.017000000923871994,0.016000000759959217,5.6419,7.4168,4.4157,1.50055,0.7514253842239785,0.11260850402531965,1.6915752,1.7210386999999998,1.6614985999999998,0.029770050000000083,0.2282913093773791,0.007645328246466827
2692,2M19531606+4225547,2078450127563199488,2.6207194328308105,4622.1123046875,-0.0018199533224105835,0.04761098697781563,-0.06179175898432732,0.15844924747943878,12.969886779785154,13.667455673217773,12.177247047424315,11.076000213623047,10.454999923706056,10.329000473022461,0.05905351787805557,76.09068298339844,0.012870418839156628,0.02668720111250877,0.030049463734030724,0.04342255741357803,0.0004510346952402156,0.0019942113165960507,0.0010991392886583462,0.019999999552965164,0.017000000923871994,0.016000000759959217,12.0727,14.2357,9.8855,2.1751,1.0818044087857337,0.07919009337971916,1.7447422,1.7679947,1.7216699000000002,0.02316239999999993,0.24173126545645085,0.005765536011522424
2091,2M19412794+4037568,2076596350956816640,2.6583919525146484,4817.29150390625,0.024582132697105408,-0.1305932104587555,-0.10808737576007844,0.3047026395797729,13.133574485778807,13.76491928100586,12.385921478271484,11.352999687194824,10.79699993133545,10.67199993133545,0.0600975938141346,79.88682556152344,0.014027941972017288,0.033269092440605164,0.037423115223646164,0.0538935512304306,0.0002641241753609247,0.001278492748340021,0.0006767208096836175,0.019999999552965164,0.01899999938905239,0.017999999225139618,4.5609,5.9549,3.4930000000000003,1.2309500000000002,0.6590505502228956,0.115837943590756,2.2625512999999997,2.3046577000000004,2.2207517999999995,0.0419529500000001,0.35459843497308385,0.008053204000067399
1701,2M19332127+4908031,2129035874411828864,2.9243743419647217,4965.3955078125,0.06363741308450699,-0.3740253150463104,-0.13701841235160828,0.3367315530776977,11.889918327331545,12.385133743286133,11.259836196899414,10.437999725341797,9.963000297546387,9.88599967956543,0.06361889839172362,83.64198303222656,0.016381449997425083,0.04163652658462525,0.047597147524356835,0.06788933277130127,0.00018409921958784103,0.0011047570545263954,0.0008324029094264329,0.02199999988079071,0.017999999225139618,0.0130000002682209,4.6358,5.8191,3.7119,1.0536,0.6661246911461726,0.09762977643525432,1.0716354,1.0876518000000002,1.0559174,0.015867200000000026,0.03004705149340032,0.006429968214566061
1245,2M19235736+4344517,2126099456812726656,2.5571980476379395,4613.56689453125,0.1827953904867172,-0.2596614956855774,0.050110623240470886,0.14964163303375244,12.927626609802244,13.521573066711426,12.213921546936035,11.248000144958496,10.692999839782717,10.586999893188477,0.06348893791437149,73.5982437133789,0.01597321219742298,0.03153572976589203,0.03487330675125122,0.05042574554681778,0.00021245767843014463,0.0012540007577577226,0.0011086745724819824,0.01899999938905239,0.017000000923871994,0.014000000432133676,17.2606,21.6203,12.6999,4.4602,1.2370558882598457,0.11553070728124283,1.8652231,1.9031479,1.8344245,0.034361699999999926,0.2707307853694207,0.007986349007971544
113,2M18515662+4127143,2104518311298363136,2.8570880889892583,4886.50146484375,0.03196408599615097,-0.10585123300552368,-0.2374351024627685,0.4390649199485779,11.801084518432615,12.348334312438965,11.127331733703613,10.256999969482422,9.713000297546387,9.623000144958496,0.05725088343024254,79.09146881103516,0.013245560228824615,0.034495949745178216,0.03735921531915665,0.05444660037755966,0.00015981584604585208,0.0012592891892160285,0.0008387096837469965,0.032000001519918435,0.032000001519918435,0.023000000044703484,4.9953,6.4051,3.9355,1.2348,0.6985615755314035,0.10576299892474994,1.0251417999999999,1.0417043,1.0080916,0.016806350000000067,0.010783942170493608,0.007122230451135843
